id,name,score,title,place,date,verified purch,text,upvotes,language
413,Keaton,5,i entertain,the United States ,20180918,True,for 300 could bare buy word processor laptop far game goe price steal the hardwar year old latest game laptop cost upward valu well worth plenti fun titl exclus playstat well,0,english
414,D. Miller,5,fun play,the United States ,20181228,True,got gift husband love alway play spare time,0,english
415,Working mom,5,boy toy,the United States ,20190110,True,my 10 yr old love thank pois older son got jealous add memori,0,english
416,Uncle Rudy,1,soni qualiti,the United States ,20190520,True,die 9 month purchas date,1,english
417,Shan shan,1,wast money,the United States ,20200802,True,wish could give zero rate ps4 dont work,1,english
418,tyler,5,work awesom definit recommend,the United States ,20200516,True,got one piec setup super easi i alreadi creat psn prior work awesom cant wait expand playstat game librari,0,english
419,Preston Riebold,4,control drift,the United States ,20200515,True,great system control drift ruin game play,0,english
420,Ace,5,neat,the United States ,20180119,True,work well alway xbox user ring death two year ago i tri ps4 load smooth although i say much els the wireless control usb cabl come along i buy one later,1,english
421,Chanteena,2,at least work,the United States ,20201225,True,it work fine arriv all port filthi one front usb port defect,0,english
422,Amazon Customer,2,last year,the United States ,20190806,True,bad,1,english
423,John Pagano,5,worth money,the United States ,20200421,True,product surpass expect awesom,0,english
424,Fredo,5,amaz game consol,the United States ,20180721,True,could satisfi more featur keep get ad refin updat,1,english
425,Denise,4,we got good thanksgiv sale,the United States ,20180417,True,we got good thanksgiv sale use 4 5 time game quit time watch movi issu work great veri quiet,0,english
426,Randy P,5,i like,the United States ,20171217,True,i alway xbox person i thought i would give soni tri i must say i like,1,english
427,Taylor,5,love ps4,the United States ,20180205,True,my kid husband love ps4 it game everyon this actual second one downstair one upstair playroom,0,english
428,Cliente de Amazon,5,excelent product,the United States ,20200120,True,buen servici,0,spanish
429,checabear,5,best ps4 ever,the United States ,20180212,True,playstat 4th use 3 product play ps4 game,0,english
430,Monique Romero,5,game time,the United States ,20200519,True,product came expect work great,0,english
431,Virginie,5,great,the United States ,20210105,True,skeptic order first ps4 came great condit,1,english
432,Rick,5,took awhil playstat 4 i love,the United States ,20190529,True,it playstat 4 better system pryor i happi i never problem,0,english
433,Jennifer Fry ,1,pleas make sure part,the United States ,20200727,True,the power cord unhappi pay good money,1,english
434,Mia R Canale,5,came perfect condit,the United States ,20191120,True,it perfect problem happi,0,english
435,Mr. Bill,1,no extern headphon jack consol must run sound control,the United States ,20201127,True,be care pare game consol race extern monitor without speaker you could end sound solut,0,english
436,Laverne,5,christma gift daughter,the United States ,20190223,True,needless say hit great gift daughter fiancé,0,english
437,michael o,5,ps4,the United States ,20201213,True,hour fun,0,english
438,Amazon Customer,5,boyfriend love,the United States ,20190804,True,bought boyfriend love,0,english
439,Idae,5,soni life rock,the United States ,20190426,True,i love slim version better ps4 just advertis,0,english
440,Abdulkadir Hassan Yusuf,5,excel gift nephew,the United States ,20190821,True,i alreadi one i know system,0,english
441,Rasta Savage,1,miss compon,the United States ,20200709,True,ok issu i i receiv packag thing box consol control cord set i go need control cord sent free charg,0,english
442,killerKlownin,1,wifi faulti,the United States ,20200602,True,my wifi program receiv faulti disconnect reconnect repeat i tri play game network playstat support even avail i spent 300 how problem gon na solv,0,english
443,Isaac,5,to honest i love,the United States ,20201012,True,if ps4 3 month work amaz glad get ps4 even though ps5 come i happi i bought i noth bad say purchas well i got ta go keep play hehe,0,english
444,Jonathan Belle,5,got ta love playstat,the United States ,20191029,True,it great consol,0,english
445,sebastian,5,excelent,the United States ,20190926,True,conform product ningun problem anda perfect,0,spanish
446,Frank a.,4,ok,the United States ,20200111,True,ok,0,english
447,Drake,5,i like,the United States ,20191217,True,portabl easi set easi use updat take forev great consol overal,0,english
448,Lauren,5,still work great buy,the United States ,20190827,True,the ps4 came origin packag look fantast set quick easi problem softwar abl get play right away,0,english
449,Agim,5,great purchas,the United States ,20200503,True,work great fast mine came 3 pretti good game god war amongst of cours purchas new one know refurbish,0,english
450,Joe,5,two thumb,the United States ,20191122,True,great deal awesom game system,0,english
451,Vijay,5,best game ever,the United States ,20181214,True,everyon love ps4 @ home we play regular kid friend work awesom everi singl time 2 year i problem far,0,english
452,A. S.,5,perfect,the United States ,20190516,True,i play ps4 sinc christma 2018 and awesom work like dream,0,english
453,Jose L. Nakahodo,5,playstat 4 slim 1tb consol,the United States ,20191211,True,the best good product,0,english
454,Brandon,5,fantast,the United States ,20181228,True,brother happi product ps4 work perfect it generat heat i suppos normal,0,english
455,Paulo,5,it slim ps4,the United States ,20190321,True,play game i want get much use day,0,english
456,Luis Daniel lema,5,greatest thing,the United States ,20200718,True,great gift somebodi love,0,english
457,Ronboy,5,perfect,the United States ,20190222,True,playstat best game consol opinion good price,0,english
458,yeri,5,good,the United States ,20190413,True,everyth came advertis,1,english
459,Juliane J Daggett,1,use product,the United States ,20200129,True,i thought i buy new playstat one clear use the plastic bag cord come rip the playstat dust bottom cover fingerprint top,0,english
460,Brett,2,can connect wifi bad control,the United States ,20190915,True,the consol great play xbox life decid give consol tri mayb i know work connect wifi home my issu control batteri quit i bare hold charg anymor,0,english
461,Danielle Carroll,5,love,the United States ,20200310,True,love,0,english
462,Marcia ,5,perfect,the United States ,20200107,True,work great love slim design,0,english
463,JVan,5,came time,the United States ,20191107,True,came time work great lot titl,0,english
464,Howard W. Smith Jr.,5,daughter love,the United States ,20181228,True,a gift daughter download fortnit love playstat,0,english
465,JOSE,5,tod bien,the United States ,20191124,True,tod bien,0,spanish
466,Heather Franklin,2,headset work,the United States ,20200704,True,headset work control noth,0,english
467,Amazon Customer,5,love,the United States ,20190515,True,love work great noisi would recommend,0,english
468,KEITH M.,5,thank,the United States ,20191211,True,thank,0,english
469,KaylieAnn B.,5,perfect condit super fun play,the United States ,20190209,True,it perfect condit play game i bought far,0,english
470,Amazon Customer,5,extra remot must,the United States ,20190422,True,one remot game would a must,0,english
471,Mark Clayton Southers,5,ps4,the United States ,20200523,True,great item,0,english
472,GKALLTHEWAY,5,great graphic,the United States ,20190909,True,my son love system,0,english
473,Angelic,5,worth price,the United States ,20200102,True,i absolut love my system given problem sinc i bought,0,english
474,Amazon Customer,5,easi use great parent control,the United States ,20190130,True,this ps4 slim great perent control it easi setup mani intern free game,0,english
475,Chris Redmon,5,work issu,the United States ,20190709,True,no problem far arriv afternoon work great,0,english
