username,datetime,tweet_text,retweeted_text,likes,retweets,comments
Z104Country KSOP-FM,2020-11-23T07:00:55.000Z,"Now that PS5 is arriving, what is your all-time favorite Play Station Game? #PlayStation @PlayStation",,4,1,0
I--FIRE--I ,2020-11-23T06:52:10.000Z,Good morning #battlefieldfamily #Fireunity and #friends I wish you all a good start in to the new week without stress at work and good games on all platforms #PC #Xbox #Playstation #PS5 and much fun #BCITW #BFFY #GC #battlefieldfriends #GamersCommunity #dicefriend ,,37,9,8
Christopher Paskiewicz,2020-11-23T06:19:16.000Z,Switch SW-6525-3029-8216 Ps4 ID Haruka10oh Pokemon Go 0679 7055 0845 Add me I'm a #gaymer #PokemonGO #playstation #NintendoSwich I play fighting games action and RPGs mostly,,1,0,0
PS5 - Mania,2020-11-23T05:53:06.000Z,23/11/2020 Sortie du Jour/ Release of the Day #PS5 : PSN : #Conceptdestruction @RatalaikaGames #FullsetPS5 #jeuxvideo #videogamecollection #collection #PlayStation5 #Sony #Playstation #gamecollection #gamecollecting #videogames #gamers #ps5collection,,4,0,0
Y,2020-11-23T05:48:34.000Z,My ps5 preorder was just cancelled lmao I just wish they didn't charge my card until it shipped so I would've been able to try to get the drop at best buy. At least we get to keep the kohls cash! #kohls #ps5 #playstation,,8,0,1
Pony Up,2020-11-23T05:44:52.000Z,*cries internally* . . . . #games #gamer #onlinegamer #ps5 #ps5games #xbox #xboxgang #xboxgames #playstation #playstation5 #gamergirl #onlinegames #games #gaminglife #gamingmemes #cryingboy,,3,1,0
Justin Gage,2020-11-23T05:44:32.000Z,PS5 controller direct link from Amazon below #PS5 #PS5Controller #PlayStation,,0,0,0
Azul Entertainment,2020-11-23T05:39:35.000Z,TENCHU! SHADOW ASSASSINS! #Japan #Japanese #Samurai #Ninja #Shinobi #Sekiro #PlayStation #Ghost #GhostOfTsushima #FromSoftware #PS2 #PS4 #PS5 #PSP,,3,0,0
Photomode of Tsushima,2020-11-23T04:45:58.000Z,Moonlit Mourning Game: #GhostofTsushima Dev: @SuckerPunchProd #photomode #Gametography #VGPUnite #virtualphotography #gaming #playstation #ps4 #TheCapturedCollective #gamergram #ThePhotoMode #shareoftheweek #goty #legends #vpcontext #vpcgotlegends,,18,4,0
Chris Preczewski,2020-11-23T04:45:14.000Z,"Hearing some people say it isn't worth transferring their save files. To eaxh their own. Obviously not plug and play, but downloads are fast and the ends outway the means in my book!! Spiderman is the biggest get for #PlayStation. #PlayStation5","Greg MillerGreg Miller@GameOverGreggyNov 22, 2020Transferred my PS4 save, popped the PS5 Plat, and loaded my 2018 NG+. Now, on to getting 100 percent of these NG+ and Remastered Trophies!",1,1,0
Photomode of Tsushima,2020-11-23T04:44:30.000Z,Couldn't decide my favorite... which is yours? Game: #GhostofTsushima Dev: @SuckerPunchProd #photomode #Gametography #VGPUnite #virtualphotography #gaming #playstation #ps4 #TheCapturedCollective #gamergram #ThePhotoMode #shareoftheweek #goty #legends #vpcontext #vpcgotlegends,,77,10,6
Photomode of Tsushima,2020-11-23T04:42:10.000Z,Scenery Game: #GhostofTsushima Dev: @SuckerPunchProd #photomode #Gametography #VGPUnite #virtualphotography #gaming #playstation #ps4 #TheCapturedCollective #gamergram #ThePhotoMode #shareoftheweek #goty #legends #vpcontext,,23,4,0
Photomode of Tsushima,2020-11-23T04:40:20.000Z,Some #legends fun Game: #GhostofTsushima Dev: @SuckerPunchProd #photomode #Gametography #VGPUnite #virtualphotography #gaming #playstation #ps4 #TheCapturedCollective #gamergram #ThePhotoMode #shareoftheweek #goty #legends #vpcontext #vpcgotlegends,,15,4,0
Playstation El Clasico,2020-11-23T04:36:21.000Z,I found new gameplay for Retunal PS5 looks real good #ps5 #PlayStation5 #PlayStation #Housemarque #returnal #Gameplay,,4,1,1
Spectromagix,2020-11-23T04:21:00.000Z,Wow - I absolutely love the #PS5 design - it definitely OWNS the room you put it in :) #playstation #PS5Launch #gaming,,5,1,0
Jake Wolfpup,2020-11-23T04:06:11.000Z,"That really upsetting, can’t believe you guys allow that. #RocketLeague #fortnite #LGBTQ #videogame #gayrights #furryfandom #ps4 #pc #sony #PlayStation #soccer #upsetting #developers #norespect",,2,0,0
Jom1UP,2020-11-23T03:42:26.000Z,"Make no mistake, pizza has always been the go-to gamer meal since the start of time. A perfect companion for all the late night gaming you’ll be doing. Play in your world, eat in @pizzamansion #playstation #playstation5 #playhasnolimits #sedapdough",,6,1,1
David Caves,2020-11-23T03:28:58.000Z,Somebody anybody please give me a PlayStation 5. #gamestop #PlayStation5 #sony #PlayStation,,1,0,0
TTV Notorious Nate,2020-11-23T03:12:28.000Z,Cant wait for Warzone to come out on Cold War! #bhfyp #COD #FaZeUp #Warzone #CallOfDuty #warzoneMemes #callofdutywarzone #modernwarfare #modernwarfareclips #blackops #pc #playstation #PS4 #PS5 #xbox #xboxone #fyp #gamingmemes #gulag #callofdutymodernwarfare,,1,0,0
Brian Piyuka,2020-11-23T03:11:34.000Z,"I tried my best to make an ""Everyone Is Here: Playstation Edition"" mural #PS5 #PlayStation #AllStarsRound2 #PlayStationAllStars2 #PlaystationAllStars #25YearsOfPlay #PlayStation5 #PlayHasNoLimits",,17,10,5
Ky Hanz,2020-11-23T02:59:30.000Z,"#PlayStation #videogames Should I get ps4 pro or ps5 I been using 360 box I dig out of dumpster last five years,My friends keep bugging me get a new gaming device",,1,1,0
ALLviralENT.,2020-11-23T02:41:35.000Z,Sony confirms it will add a key Xbox Series X visual feature to PS5 #Competition #SONY #PlayStation #PlayStation5 #XboxSeriesS #Xbox #Videogame #tech #technology,,0,0,0
Vincent Lopez,2020-11-23T02:37:05.000Z,Next gen gaming here I come. Secured my ps5 and Series x. #PlayStation5 #PlayHasNoLimits #PlayStation #Xbox #XboxSeries #,,0,1,0
MALCOLM KING THE 1ST,2020-11-23T02:33:24.000Z,They should’ve re-master and re-release “DEF jam fight for New York” for PS five and New Xbox and also make it online compatibility #Microsoft #Xbox #PlayStation #XboxSeriesS #XboxSeries #Sony #PlayHasNoLimits #PS5,,0,1,0
Evan(Newly Recruited Mandalorian),2020-11-23T02:24:22.000Z,This new suit is amazing #TheCapturedCollective #VGPWednesday #GamersUnite #VirtualPhotography #PhotoMode #VGPUnite #Gametography #VGPNetwork #ThePhotoMode #PlayStation #PSBlog #VPDiversity #PS4 #PS5 #SpiderManPS4 #BeGreater,,18,4,1
Miley ,2020-11-23T02:02:45.000Z,First game platinumed & finished on #PS5 Astros PlayRoom makes game number 14 of 2020 finished. It was such a joy to play & really brought back the nostalgia of the #PlayStation history @PlayStationUK,,10,0,1
strangehuman,2020-11-23T02:01:32.000Z,New PS4 Pro 500 Million Limited Edition. To keep or to sell... #ps4pro #playstation #playstation4 #500millionps4pro #ps4pro500m #ps4unboxing #playstationnation #gamecollector,,2,0,1
C.E. Mattison,2020-11-23T01:55:06.000Z,This might be why I'm late for my other postings #assassinscreedvalhalla #assassinscreed #valhalla #ps4 #playstation #viking #eivor,,4,4,1
Bleeding Cool,2020-11-23T01:41:17.000Z,A feature missing from the #PS5's launch will now be added with the latest update. #PlayStation #PlayStation5,,1,1,0
So_Long_Gay_Bowser!?,2020-11-23T01:40:42.000Z,I finally Platinum Spider-Man Miles Morales @insomniacgames This game is truly amazing it definitely makes me feel like the web crawler #SpiderManMilesMorales #SpiderManPS5 #PlayStation5 #PS5 #PlayStation #miles #platinumtrophy #Marvel #insomniac #bhfyp,,3,1,1
Crazy-laugher,2020-11-23T01:37:44.000Z,"So, far I've only gotten to obtain these 2 games but, I yet still haven't gotten to secure my own #PS5. Can someone send help so, I can secure one? #PlayStation5 #playstation",,1,1,1
Narkis,2020-11-23T01:23:47.000Z,So we all know that pressing the mute button on the ps5 controller mutes the mic but did we know that if you hold it it mutes the sound of the game ? I’ve just found this out #ps5 #PlayStation5 #sony #PlayStation #learnsomethingneweveryday,,0,1,0
MollyThePlug,2020-11-23T01:23:07.000Z,I love target #ps5 #psnrestock #playstation #nextgen #ps5resell #quicksale #targetps5 #gaming #ps5forsale #ps5preorder #ps5launch #gamer #gaming #playstationdirect Contact me now (667) 284-9648 First come first serve!!!,,4,1,1
Oradin ,2020-11-23T01:05:34.000Z,All done!! #PS5 #PlayStation,,0,0,1
Cult of Vergil,2020-11-23T01:01:35.000Z,The measure of a man is weighed by their courage to face their own demons and nightmares. #DevilMayCry #Vergil #DMC #DMC5 #DMC5SE #PlayStation #PS5 #Motivation,,15,6,0
Tony Mitrow,2020-11-23T01:00:47.000Z,Finished Miles morales on the ps5. Thanks to the whole team @insomniacgames who had me in tears by the time the credits rolled. Can’t stop thinking about how hard I ship Miles and Hailey Cooper. #Spiderman #SpiderManMilesMorales #haileycooper #ps5 #PlayStation,,7,0,0
cconlinestores,2020-11-23T01:00:35.000Z,"Juego PLAYSTATION PS4 Spiderman Goty - LATAM $229.900,00 COP #cconlinestore #Videojuegos #PlayStation #Ktronix #Blackfriday #Blackfriday2020 #blackdays",,0,0,0
ice cream,2020-11-23T00:52:09.000Z,This place is so beautiful #PlayStation #ps4shere #ps5 #game,,1,0,0
Racks Lee,2020-11-23T00:30:41.000Z,"I know Ive been gone a while, so heres a lowpoly ps5 model #lowpoly #ps5 #3dmodel #3dpixelart #playstation",,9,3,0
JosephAnthony,2020-11-23T00:02:18.000Z,"Reposting @gamrtalk: ... ""By:@sony_playstation_modding Which PS console has the best design?"" #GamerNation #Gaming #VideoGames #PS4 #PlayStation #PS5",,7,2,0
THE REAL HEATHER BIBLO!,2020-11-22T23:52:04.000Z,So who want a nigga like me #playstation #ps5,,4,1,1
XLZ Music,2020-11-22T23:51:05.000Z,PS5: “Play has No Limit” Everyone: Stock has No..... #PlayStation #ps5stock,,0,0,0
StillThuqqin,2020-11-22T23:44:56.000Z,"Ps5 For Sale, Xbox Not For Sale, !!! Will come with tracking number and stuff !! Need Gone Fast. First Come First Serve, Only Have One ! #BestBuy #Amazon #BlackFriday #PS5 #ps5stock #PlayStation5 #restock #XboxSeriesX #PlayStation #ps5forsale",,1,0,3
Gameplay,2020-11-22T23:14:47.000Z,"Here are some very clean used PS2, PS4, & Nintendo Switch games in store now! (310) 842-7776 #finalfantasy #callofduty #ps4 #nintendoswitch #switch #destiny #starwars #playstation #mortalkombat #megaman #nintendo #capcom #buyselltrade #retrostore #gameplayla",,2,1,0
boogeymanplays1,2020-11-22T23:07:32.000Z,Can’t hide from the boogeyman #reddeadonline #reddeadredemption2 #playstation5 #playstation #ps4 #reddeadonlineclips,,0,1,0
Timothy,2020-11-22T23:04:29.000Z,Selling a PS5 for 1500 or will trade for your soul on a contract signed in your blood #ps5 #playstation,,2,0,1
Coalville Nub News,2020-11-22T22:56:51.000Z,It'll be a huge operation over the festive period.... #coalville #amazon #AmazonPrime #amazon #PlayStation5 #PlayStation @amazon @amazonuk @amazonmusic @AmazonHelp @alexa99 @primevideosport @awscloud @PlayStation @Ellistownprim @Ellistown_Uk,,0,4,0
Kyonko,2020-11-22T22:56:18.000Z,Had a long day running about and then building furniture but I did manage to get these today ( ⋂‿⋂’) #PSVita #Vita #VitaIsland #Gaming #Nintendo #Gamecube #PS4 #PlayStation #SonicTheHedgehog,,31,2,5
ThePhatstaks,2020-11-22T22:46:18.000Z,Dear @PlayStation will you being doing a firmware update for the PS5 that allows game audio to go through usb wireless headset and the elgato s+ for streaming? I have artic 7p and game audio won't go through both. #PlayStation #steelseries #elgato @SteelSeries @elgato #streamer,,0,0,0
Miggz ,2020-11-22T22:38:47.000Z,PS4 account for sell no scam I’m switching to Xbox 2k21 Kobe edition - superstar 1 rep Madden 21 Call of duty Cold War Gta Lot more games #ps4 #PlayStation #2kCommunity,,1,1,1
The Gaming Anthologist,2020-11-22T22:31:11.000Z,"What a controller! If you picked up the DualSense, what are your thoughts on it? Enjoy your gaming . #controller #controllers #dualsense #sonysunday #ps5 #playstation5 #playstation #playstationnation #gaming #gamer #PlayHasNoLimits",,5,0,1
penis wenis,2020-11-22T22:28:22.000Z,Here have one for free #ps5preorderuk #PlayStation5 #PlayStation #playstation5,,0,0,0
That Dog YAY!,2020-11-22T22:25:06.000Z,Mortal Kombat Shaolin Monks is one of my favorite games of all time! When can we get something like that @noobde ?? #MK11 #MortalKombat #Ps5 #PlayStation,,2,2,0
RoyaltyAshyy,2020-11-22T22:07:51.000Z,Hear me out if u are 16 right now u have a chance of seen the ps20 on the future that is if u stay healthy and out of risk that’s crazy and what’s more crazy it’s that that’s gonna be the last one we see. @PlayStation #PlayStation5 #PlayStation,,0,0,0
Pedro Relvas,2020-11-22T22:05:46.000Z,#DemonsSouls head of studio calls 30fps mode “slideshow” #ps5 #PlayStation #Playstation5 #demonsouls,,1,0,0
Romelo.L,2020-11-22T21:56:15.000Z,Just held my DualShock 4 again #PlayStation #PS5,,0,0,0
SIYAH,2020-11-22T21:56:11.000Z,"Stop sending multiple Ps5 to the same address, Stop canceling people orders #gamestop #Walmart #kohls #PlayStation you plan to restock how about make a list of those customers, when restock comes in deliver on a later date. Stop giving Bots/resellers advantage. #PlayStation5",,11,5,1
Gaming Enthusiasts #BeYourself,2020-11-22T21:40:54.000Z,The new Peter model from Spider-Man Remastered looks great! What do you think of it? #SpiderManPS4 #SpiderManRemastered #PS5 #PS4 #Playstation5 #MarvelsSpiderMan #Playstation #Gaming #Marvel #Spiderman,,14,0,1
CDF Gaming,2020-11-22T21:37:17.000Z,La vuelta de Nuketown a Black Ops #COD #CallofDuty #BlackOpsColdWar #epic #esports #hardcore #playstation #gamer #gaming #noticias #ps4 #ps5 #steam #PC #FPS #scifi #juegos #videojuegos #Xbox #xboxseriesx #xboxone #nintendo #switch,,2,1,0
JJ @ The Game Room,2020-11-22T21:32:05.000Z,Part 2 of my #PS4 #collection! #videogames #PlayStation,,2,0,0
zobe70 ॐ,2020-11-22T21:28:48.000Z,The PlayStation 5 is having the worst console launches in gaming history! PS5 consoles are bricking and glitching out like crazy! I'm so upset NONE of the popular gaming sites are reporting this! If This was Xbox tho.. #PlayStation #PlayStation5 #PS5,"Lord Puhtred of BürgerbegginLord Puhtred of Bürgerbeggin@snarekickNov 13, 2020Anyone having GPU/graphical issues on PS5? @PlayStation@PlayStation this sucks :(Show this thread",0,0,1
Jon Rodrigues,2020-11-22T21:13:13.000Z,@DOATEC_OFFICIAL @doa6jp @TeamNINJAStudio bring this costume for Ryu Hayabusa for #PlayStation players !!! #DOA6 #PS4,"Lorenzo ButiLorenzo Buti@KyleKatarn1980Nov 22, 2020Ryu Hayabusa and Ayane as they hope to wait for their classic costumes to reappear in Dead or Alive 6: Ultimate. #DeadorAlive#DeadorAlive #DeadorAlive5#DeadorAlive5 #DOA5LR#DOA5LR #DeadorAlive6#DeadorAlive6 #DOA6#DOA6 #RyuHayabusa#RyuHayabusa #Ayane#Ayane #TeamNinja#TeamNinja @DOATEC_OFFICIAL@DOATEC_OFFICIAL @deathofaninja@deathofaninja @FreeStepDodge@FreeStepDodge @TeamNINJAStudio@TeamNINJAStudio @KoeiTecmoUS@KoeiTecmoUS",2,0,1
studio35online,2020-11-22T21:02:20.000Z,What Games To Play - Getting The Next-Gen Experience. #AssassinsCreedValhalla #Gameplay #CallofDutyBlackOps #Latest #Games #Xbox #Microsoft #playstation #PS5 #PS5Games #sony #Sonyplaystation #SpiderManMilesMorales #WatchDogsLegion #XboxSeriesS,,1,1,0
cconlinestores,2020-11-22T21:00:30.000Z,"Juego PS4 Watchdogs Hits $69.900,00 COP #cconlinestore #Videojuegos #PlayStation #Ktronix #Blackfriday #Blackfriday2020 #blackdays",,0,0,0
Gameplay,2020-11-22T20:44:58.000Z,PlayStation VR in very good condition now in store & ready to play! Open daily 12-7pm. (310) 842-7776 #psvr #playstationvr #vr #PS5 #videogamestore #skate #godofwar #playstation #playstation4 #psn #uncharted #assassinscreed #buyselltrade #retrostore #gameplayla,,2,0,0
Johnny Alicea,2020-11-22T20:32:38.000Z,My first PS5 Platinum Trophy. #MortalKombat11Ultimate #MKUltimate #MK11Ultimate #MK11 #PS5 #PlayStation5 #PlayStation,,5,0,0
Gen,2020-11-22T20:26:42.000Z,I’ll do a raffle to buy the Ps5 Retail ($499.00) if yall show me order confirmation screenshots. Raffle ends next week. #PlayStation5 #BestBuy #ps5preorder #BlackFriday2020 #PlayStation,"evolveevolve@evolveehqNov 22, 2020CYBER MONDAY DROP ",4,3,1
Jonathan BENAINOUS,2020-11-22T20:23:39.000Z,Love this attention to details @bluepointgames! #DemonsSouls #DemonsSoulsPS5 #Fromsoftware #Playstation #PlayStation5 #PS5 #demonssoulsremake #remake #Sony #rpg #game #gamer #consolegamer #gameart #gamedev #3D #3Dart #3Dartist #artist #textures #materials #substance,"Ivanna LiittschwagerIvanna Liittschwager@liitt_artNov 22, 2020Loose cobblestone?? Oh the kind of details I love. #DemonsSouls#DemonsSouls #PS5DemonsSouls#PS5DemonsSouls #PS5Share#PS5Share, #DemonsSouls#DemonsSoulsShow this thread",34,2,1
MtotheD,2020-11-22T20:22:39.000Z,tottaly in love with the Speed runner Levels in Astros Playroom on #PS5 #ASTROsPLAYROOM #SONY #PlayStation5 #PlayStation @Sony @PlayStationEU @PlayStationDE,,2,0,0
MonetizedSupply,2020-11-22T20:09:13.000Z,How did everyone do at Best Buy for #PS5 ?#PlayStation5 #bestbuy #ps5restock #PlayStation #PlayStationTrophy #BestBuy,,2,1,4
MonetizedSupply,2020-11-22T20:02:00.000Z,Best Buy was delicious this morning #Xbox #XboxSeriesX #PS5 #PlayStation5 #PlayStation,,0,1,0
Xcellence,2020-11-22T19:56:54.000Z,"15 years ago, Xbox used to be better than playstation, but next gen look promising for them #gamers #XboxSeriesX #Xbox #PlayStation5 #PlayStation #YouTubers",,1,1,0
OctaneOnlyFans(Lucidifer),2020-11-22T19:52:39.000Z,Bring it! Pub stomping 101 bruh #apexlegendsclips #ApexLegends #apexlegends #PlayStation #PlayStation5 #controllerplayer,,9,2,0
Darren McCune,2020-11-22T19:51:57.000Z,@Argos_Online @AmazonUK @TeamKnowhowUK @GAMEdigital @AskPlayStation @PlayStation This is why all your current buying model is flawed and detrimental to the market. This needs to stop. And people.. DONT BUY FROM SCALPERS #PS5 #PlayStation #ps5restock,,2,0,0
Roberto Cortina,2020-11-22T19:44:24.000Z,Spider-Man: Miles Morales for the PlayStation 5 #PS5 #PlayStation5 #PlayStation #gaming #gamers #videogames #videojuegos #GamersUnite #gamingcommunity #fun #sony #NextGenGaming #PlayHasNoLimits #GamingSetup #gaminglife #gamer #NextGen,,0,1,0
