name,score,title,place,date,verified purch,text,upvotes,language
Roberto Benavides Valido,5,Veryyyy gooooooooddd,the United States ,20190302,True,  Nueva de paqueteeeeeee,1,spanish
daniel Ramirez,5,Works excellent 10/10,the United States ,20190717,True,  It’s such a beauty.,0,english
Shadowfurychaos,5,"Perfect, works amazing",the United States ,20190218,True,  It works well and all functionalities are on point.,0,english
Ashley Patterson,5,Love it amazing,the United States ,20200424,True,  Love it,0,english
Philip bb,4,Works great,the United States ,20190311,True,  Works great. No problems,0,english
Divine Swift ,5,Great console,the United States ,20190709,True,  No glitches great graphics and some of the best games ever,0,english
Reek702,5,Good business,the United States ,20190910,True,  Great,0,english
Amazon Customer,5,Good,the United States ,20191017,True,  Good,0,english
ruth odneal,5,Fast delivery,the United States ,20190312,True,  It is so good,0,english
Lisa Caldwell,5,Perfect!,the United States ,20181022,True,  I LOVE IT!! Thank you so much!,0,english
freda,4,Arrived on time,the United States ,20190415,True,  My son loved it..,0,english
Jacob Crowe,5,Came as expected,the United States ,20190509,True,  Works great,0,english
Kyrei knox,2,Yall number next time yall mess up a order,the United States ,20190607,True,  I didn't like the fact that I got a controller and it doesn't work what so ever,0,english
Trent,5,It’s nice,the United States ,20190711,True,  It’s nice,0,english
Dev,5,xbox one s,the United States ,20191007,True,  shipped on time and works great thanks,0,english
Eric.,5,Great,the United States ,20190716,True,  Good,0,english
Tokyo andy,5,XBOX,the United States ,20181212,True,"  Excellent choice - robust: fast delivery, really happy",0,english
Kathy Hooper,5,Sick game,the United States ,20200524,True,  It was awessome.,0,english
David Lemley,5,Is good,the United States ,20190217,True,  Is good,0,english
Robin Birmingham,5,Works great,the United States ,20190121,True,  It worked great right out of the box.,0,english
Noah,5,It comes just like it would if you bought it at astore brand new.,the United States ,20180906,True,  I liked the price given the ain't of memory it has.,0,english
Cody Magill,5,Great,the United States ,20181210,True,  Great product,0,english
Tommy Byrne,5,perfect,the United States ,20180928,True,  Got exactly what I wanted at a great price,0,english
Jason Allen Penn,5,Idk,the United States ,20200214,True,  Works,0,english
Dakota Lee,5,Amazing Seller,the United States ,20180911,True,  This seller was amazing and so is the console,0,english
Sunnie,5,Has cortana,the United States ,20181028,True,  Yes it is awesome and I love it,0,english
Sherrod,5,came on time and has been great,the United States ,20190401,True,  i love if,0,english
M. Trager,3,Controller,the United States ,20190302,True,  There is no issues with the console. The X button on the controller sticks and not working correctly.,0,english
Noahdiah,5,Good,the United States ,20181016,True,  Decent upgrade from the previous version.,0,english
Chad,3,Good most of the time,the United States ,20171121,True,"  Works fine most of the time, a little buggy though",7,english
dandre,5,Good,the United States ,20181216,True,  as expected,0,english
Amazon Customer,1,This review it is not a reflection of my transaction ...,the United States ,20171203,True,"  This review it is not a reflection of my transaction with Amazon, instead the product it self. To the point,  it is freaking slow it freezes in every step of the process, I’m 4 hrs in to the process and it looks far from over. I can’t update the controls because the console is so slow that the controls shut off before the update starts. This is how slow it is. In case you wonder if my internet had anything to do well I try to keep my kids at bay for an hour and a half, right then I cuento keep up any more and  I start the installation in a brand new Nintendo switch that just tuck me  30-45 min to finish.",13,english
Marcus Heard,5,Make sure you set aside some free time lol,the United States ,20181013,True,  Love everything about it!,0,english
Vicky Jorgensen,5,Thanks,the United States ,20190724,True,"  Great prices, fast shipping.",0,english
Jaycie,5,Cheap price for a brand new console.,the United States ,20190607,True,  Product was brand new and unopened.  Everything works fine!,0,english
Randy,5,Must buy,the United States ,20190421,True,  Love it,0,english
Doreen Murphy,1,Xbox is unresponsive,the United States ,20190810,True,  The Xbox did not turn on.,0,english
Luke Lanigan,4,Works perfectly,the United States ,20180818,True,  Everything was perfect except the packaging,0,english
Kevin Calderon,5,10/10,the United States ,20181028,True,  Love it,0,english
David Corbine,5,Great Product,the United States ,20180813,True,"  Works great, having a blast!",0,english
Mauricio,5,Ok,the United States ,20181011,True,  Excelente!!,0,spanish
Jarrod,5,Worth if you are broke,the United States ,20190606,True,  Great value for a great price,0,english
nikki,4,It's what it was said great system,the United States ,20190706,True,  Great,0,english
Lindsay hicks,1,Defective product,the United States ,20190711,True,  Console wouldn't even turn on.,0,english
Gabe,5,It’s great,the United States ,20190222,True,  It works good,0,english
TJ Miles,5,"Before you get too excited to play it, there is a long update that will calm your excitement",the United States ,20180608,True,"  So far, the system is working great and the controller is working and everything was neatly packaged besides the sticky tabs hat you cut open(there were two that were already cut).",4,english
Maria Escamilla,4,Pleased with purchase,the United States ,20180512,True,  Came really quick through free one day shipping. Pleased with purchase. However didn't come with xbox live free trials. Other than that really good.,4,english
MistyDawnG06,1,This console was awful all around. Froze up all ...,the United States ,20180117,True,  This console was awful all around. Froze up all the time. Wouldn't find my saved games that were on the external hard drive. Console was returned!,9,english
timbck2,5,Five Stars,the United States ,20180704,True,"  Works great, got at a great price!",2,english
David White,1,Defective,the United States ,20180809,True,"  Xbox seems to work fine, but the remote doesnt. It constantly disconnects and despite it showing connected, the buttons seem to have no effect on the console at times. I connected the xbox to an old remote and it works fine. Will update review once issue is remedied.",2,english
Tehc ,4,4 star console,the United States ,20180911,True,"  Decent enough. CAN NOT USE WITHOUT INTERNET UNTIL INITIAL SETUP IS COMPLETE. Clean, feels better built compared to original , actual buttons which is a plus. Shipping was a nightmare,  not related to the 'review' , but UPS,  get yo shiz together",0,english
Justin,1,Sucks,the United States ,20180701,True,"  Came damaged, fan makes loud noise",4,english
Amazon Customer,5,Five Stars,the United States ,20180221,True,  My son love it...,2,english
brian delaney,3,"its an okay product for the device it is,",the United States ,20180402,True,"  its  an okay product for the device it is, rather much have a smaller controller although",3,english
Jeffrey,5,Five Stars,the United States ,20171229,True,  Works......,3,english
Juan Rodriguez,4,The box is opened,the United States ,20180616,True,  The product works fine but the box was opened,2,english
Jay Summar,5,Great for the price!,the United States ,20180703,True,  I bought this for my fiancé and he loves it! It came with all the proper cords and even batteries for the controller,2,english
Amazon Customer,1,... stickers where Place over them to make it look like it is new,the United States ,20180525,True,  It appears that it was already opened and then new clear stickers where Place over them to make it look like it is new. I’m returning the item.,7,english
Amazon Customer,1,Tons of bugs and glitches with the system!,the United States ,20180506,True,  Recently purchased the Xbox one S and gave away my original Xbox one and have regretted it since day 1. This new system constantly crashes and doesn’t allow me to open apps. The controller randomly turns off and often doesn’t respond when buttons are pressed. This is all within the first two weeks having the system.,11,english
Cali,3,Missing Xbox live trial/appears to be previously opened,the United States ,20180610,True,"  While it seems to be working fine so far, it is misleading that it’s not listed as a returned or prev owned item. I would have skipped and just bought it retail as it’s not substantial savings.",4,english
